date,wind_direction,wind_speed
1935-08-06 07:55:00,ENE,48.0
1935-08-06 11:55:00,ENE,27.0
1935-08-06 12:55:00,ENE,19.0
1935-08-06 18:55:00,ENE,6.0
1935-08-06 19:55:00,ENE,12.0
1935-08-07 06:55:00,NE,4.0
1935-08-07 07:55:00,NE,4.0
1935-08-07 11:55:00,NW,4.0
1935-08-07 12:55:00,V,5.0
1935-08-07 18:55:00,V,6.0
1935-08-07 19:55:00,V,2.0
1935-08-08 06:55:00,V,4.0
1935-08-08 07:55:00,V,3.0
1935-08-08 11:55:00,S,3.0
1935-08-08 12:55:00,S,3.0
1935-08-08 18:55:00,SW,7.0
1935-08-08 19:55:00,SW,9.0
1935-08-09 06:55:00,S,5.0
1935-08-09 07:55:00,S,5.0
1935-08-09 11:55:00,SW,4.0
1935-08-09 12:55:00,S,3.0
1935-08-09 18:55:00,SW,11.0
1935-08-09 19:55:00,SW,13.0
1935-08-10 06:55:00,SW,25.0
1935-08-10 07:55:00,SW,17.0
1935-08-10 11:55:00,SW,17.0
1935-08-10 12:55:00,SW,15.0
1935-08-10 18:55:00,SW,24.0
1935-08-10 19:55:00,SW,25.0
1935-08-11 06:55:00,SW,34.0
1935-08-11 07:55:00,SW,37.0
1935-08-11 11:55:00,SW,21.0
1935-08-11 12:55:00,SW,19.0
1935-08-11 18:55:00,W,30.0
1935-08-11 19:55:00,W,38.0
1935-08-12 06:55:00,W,35.0
1935-08-12 07:55:00,W,29.0
1935-08-12 11:55:00,SW,22.0
1935-08-12 12:55:00,SW,24.0
1935-08-12 18:55:00,SW,27.0
1935-08-12 19:55:00,SW,34.0
1935-08-13 06:55:00,W,49.0
1935-08-13 07:55:00,W,51.0
1935-08-13 11:55:00,WSW,34.0
1935-08-13 12:55:00,WSW,38.0
1935-08-13 18:55:00,WSW,34.0
1935-08-13 19:55:00,WSW,30.0
1935-08-14 06:55:00,W,28.0
1935-08-14 07:55:00,W,19.0
1935-08-14 11:55:00,WSW,13.0
1935-08-14 12:55:00,W,17.0
1935-08-14 18:55:00,W,25.0
1935-08-14 19:55:00,WNW,22.0
1935-08-15 06:55:00,NW,4.0
1935-08-15 07:55:00,NW,2.0
1935-08-15 11:55:00,SSW,4.0
1935-08-15 12:55:00,SW,4.0
1935-08-15 18:55:00,W,21.0
1935-08-15 19:55:00,W,23.0
1935-08-16 06:55:00,NW,8.0
1935-08-16 07:55:00,NW,4.0
1935-08-16 11:55:00,SW,4.0
1935-08-16 12:55:00,SW,3.0
1935-08-16 18:55:00,SW,6.0
1935-08-16 19:55:00,SW,5.0
1935-08-17 06:55:00,SE,4.0
1935-08-17 07:55:00,SE,3.0
1935-08-17 11:55:00,SE,4.0
1935-08-17 12:55:00,SE,4.0
1935-08-17 18:55:00,ESE,7.0
1935-08-17 19:55:00,E,13.0
1935-08-18 06:55:00,SE,10.0
1935-08-18 07:55:00,SE,6.0
1935-08-18 11:55:00,SE,7.0
1935-08-18 12:55:00,SE,6.0
1935-08-18 18:55:00,SE,11.0
1935-08-18 19:55:00,SE,22.0
1935-08-19 06:55:00,S,11.0
1935-08-19 07:55:00,S,13.0
1935-08-19 11:55:00,S,24.0
1935-08-19 12:55:00,S,26.0
1935-08-19 18:55:00,SW,21.0
1935-08-19 19:55:00,SW,20.0
1935-08-20 06:55:00,SW,6.0
1935-08-20 07:55:00,S,6.0
1935-08-20 11:55:00,S,5.0
1935-08-20 12:55:00,SSW,5.0
1935-08-20 18:55:00,SSW,22.0
1935-08-20 19:55:00,SSW,31.0
1935-08-21 06:55:00,SW,38.0
1935-08-21 07:55:00,SW,34.0
1935-08-21 11:55:00,SW,25.0
1935-08-21 12:55:00,SSW,28.0
1935-08-21 18:55:00,SW,38.0
1935-08-21 19:55:00,SW,38.0
1935-08-22 06:55:00,W,48.0
1935-08-22 07:55:00,W,41.0
1935-08-22 11:55:00,SW,19.0
1935-08-22 12:55:00,SW,14.0
1935-08-22 18:55:00,SW,6.0
1935-08-22 19:55:00,SW,4.0
1935-08-23 06:55:00,W,19.0
1935-08-23 07:55:00,WNW,20.0
1935-08-23 11:55:00,NNW,9.0
1935-08-23 12:55:00,NW,21.0
1935-08-23 18:55:00,NW,24.0
1935-08-23 19:55:00,NW,26.0
1935-08-24 06:55:00,NW,30.0
1935-08-24 07:55:00,NW,42.0
1935-08-24 11:55:00,NW,40.0
1935-08-24 12:55:00,NW,36.0
1935-08-24 18:55:00,NW,22.0
1935-08-24 19:55:00,NW,40.0
1935-08-25 06:55:00,NNW,60.0
1935-08-25 07:55:00,NW,69.0
1935-08-25 11:55:00,NW,63.0
1935-08-25 12:55:00,NW,53.0
1935-08-25 18:55:00,NW,54.0
1935-08-25 19:55:00,NW,57.0
1935-08-26 06:55:00,WSW,59.0
1935-08-26 07:55:00,SW,60.0
1935-08-26 11:55:00,WSW,57.0
1935-08-26 12:55:00,WSW,58.0
1935-08-26 18:55:00,WSW,31.0
1935-08-26 19:55:00,WSW,21.0
1935-08-27 06:55:00,SW,31.0
1935-08-27 07:55:00,SW,37.0
1935-08-27 11:55:00,SW,41.0
1935-08-27 12:55:00,SW,40.0
1935-08-27 18:55:00,SW,43.0
1935-08-27 19:55:00,SW,36.0
1935-08-28 06:55:00,SW,43.0
1935-08-28 07:55:00,SW,57.0
1935-08-28 11:55:00,WSW,55.0
1935-08-28 12:55:00,WSW,49.0
1935-08-28 18:55:00,W,28.0
1935-08-28 19:55:00,W,34.0
1935-08-29 06:55:00,W,32.0
1935-08-29 07:55:00,W,31.0
1935-08-29 11:55:00,SW,22.0
1935-08-29 12:55:00,WSW,21.0
1935-08-29 18:55:00,WSW,28.0
1935-08-29 19:55:00,W,29.0
1935-08-30 06:55:00,S,21.0
1935-08-30 07:55:00,SSE,20.0
1935-08-30 11:55:00,SE,22.0
1935-08-30 12:55:00,SE,14.0
1935-08-30 18:55:00,SE,6.0
1935-08-30 19:55:00,SE,9.0
1935-08-31 06:55:00,WSW,34.0
1935-08-31 07:55:00,W,34.0
1935-08-31 11:55:00,W,29.0
1935-08-31 12:55:00,W,40.0
1935-08-31 18:55:00,W,41.0
1935-08-31 19:55:00,W,36.0
1935-09-01 06:55:00,SW,20.0
1935-09-01 07:55:00,SW,20.0
1935-09-01 11:55:00,SW,21.0
1935-09-01 12:55:00,SSW,21.0
1935-09-01 18:55:00,WSW,29.0
1935-09-01 19:55:00,WSW,40.0
1935-09-02 06:55:00,W,52.0
1935-09-02 07:55:00,W,48.0
1935-09-02 11:55:00,W,15.0
1935-09-02 12:55:00,WSW,9.0
1935-09-02 18:55:00,WNW,15.0
1935-09-02 19:55:00,WNW,19.0
1935-09-03 06:55:00,S,5.0
1935-09-03 07:55:00,SSE,6.0
1935-09-03 11:55:00,SSE,5.0
1935-09-03 12:55:00,S,3.0
1935-09-03 18:55:00,S,7.0
1935-09-03 19:55:00,S,5.0
1935-09-04 06:55:00,SSE,33.0
1935-09-04 07:55:00,SSE,33.0
1935-09-04 11:55:00,SE,42.0
1935-09-04 12:55:00,SSE,32.0
1935-09-04 18:55:00,SE,58.0
1935-09-04 19:55:00,SE,62.0
1935-09-05 06:55:00,SW,36.0
1935-09-05 07:55:00,WSW,40.0
1935-09-05 11:55:00,WSW,37.0
1935-09-05 12:55:00,WSW,43.0
1935-09-05 18:55:00,W,41.0
1935-09-05 19:55:00,W,46.0
1935-09-06 06:55:00,W,41.0
1935-09-06 07:55:00,W,36.0
1935-09-06 11:55:00,SW,6.0
1935-09-06 12:55:00,SW,5.0
1935-09-06 18:55:00,NW,50.0
1935-09-06 19:55:00,NW,65.0
1935-09-07 06:55:00,NW,67.0
1935-09-07 07:55:00,NW,64.0
1935-09-07 11:55:00,W,32.0
1935-09-07 12:55:00,W,39.0
1935-09-07 18:55:00,W,47.0
1935-09-07 19:55:00,W,49.0
1935-09-08 06:55:00,W,44.0
1935-09-08 07:55:00,W,41.0
1935-09-08 11:55:00,WSW,36.0
1935-09-08 12:55:00,WSW,28.0
1935-09-08 18:55:00,W,32.0
1935-09-08 19:55:00,W,32.0
1935-09-09 06:55:00,W,4.0
1935-09-09 07:55:00,W,4.0
1935-09-09 11:55:00,SW,2.0
1935-09-09 12:55:00,SW,
1935-09-09 18:55:00,SW,
1935-09-09 19:55:00,SSW,
1935-09-10 06:55:00,SW,
1935-09-10 07:55:00,WSW,
1935-09-10 11:55:00,WNW,52.0
1935-09-10 12:55:00,WSW,
1935-09-10 18:55:00,WSW,61.0
1935-09-10 19:55:00,W,61.0
1935-09-11 06:55:00,NW,71.0
1935-09-11 07:55:00,WNW,
1935-09-11 11:55:00,WSW,42.0
1935-09-11 12:55:00,SW,39.0
1935-09-11 18:55:00,SW,46.0
1935-09-11 19:55:00,WSW,56.0
1935-09-12 06:55:00,,
1935-09-12 07:55:00,,
1935-09-12 11:55:00,WSW,
1935-09-12 12:55:00,W,35.0
1935-09-12 18:55:00,WNW,60.0
1935-09-12 19:55:00,NW,56.0
1935-09-13 06:55:00,NW,19.0
1935-09-13 07:55:00,NW,17.0
1935-09-13 11:55:00,SW,24.0
1935-09-13 12:55:00,SW,20.0
1935-09-13 18:55:00,NW,30.0
1935-09-13 19:55:00,NW,36.0
1935-09-14 06:55:00,NW,
1935-09-14 07:55:00,NNW,
1935-09-14 11:55:00,SSE,
1935-09-14 12:55:00,SSW,
1935-09-14 18:55:00,S,35.0
1935-09-14 19:55:00,S,37.0
1935-09-15 06:55:00,SW,46.0
1935-09-15 07:55:00,SW,41.0
1935-09-15 11:55:00,W,48.0
1935-09-15 12:55:00,W,47.0
1935-09-15 18:55:00,W,33.0
1935-09-15 19:55:00,W,29.0
1935-09-16 06:55:00,W,21.0
1935-09-16 07:55:00,W,23.0
1935-09-16 11:55:00,W,31.0
1935-09-16 12:55:00,W,33.0
1935-09-16 18:55:00,NW,31.0
1935-09-16 19:55:00,NW,33.0
1935-09-17 06:55:00,NW,25.0
1935-09-17 07:55:00,NNW,26.0
1935-09-17 11:55:00,WNW,23.0
1935-09-17 12:55:00,W,16.0
1935-09-17 18:55:00,S,10.0
1935-09-17 19:55:00,SSW,13.0
1935-09-18 06:55:00,W,39.0
1935-09-18 07:55:00,W,33.0
1935-09-18 11:55:00,SW,31.0
1935-09-18 12:55:00,SW,
1935-09-18 18:55:00,WSW,39.0
1935-09-18 19:55:00,WSW,
1935-09-19 06:55:00,W,61.0
